datastore,path,file,size,moddate
MGMTGUEST2,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/47c88e47-2b95-4785-9d80-332452bc77e7/,disk-vdcs-2_d3ce5c48-3124-47c2-9786-f6bceef662f7.vmdk,235929600,03/10/2016 01:01:11
MGMTGUEST2,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/6f8be4ee-9b52-4954-9c3d-aeb3f9ec5212/,disk-vdcs-1_1b4f2020-df97-4b90-836d-5b4e35bdfc54.vmdk,1949302784,12/18/2015 01:02:57
MGMTGUEST2,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/8365412b-8f64-4f71-b639-d2c340b840ff/,disk-vdcs-1_e839901b-6f21-49b2-8ecb-a80f5ababffd.vmdk,14228127744,03/16/2016 00:16:25
MGMTGUEST2,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/8638006b-dbc1-40b7-9972-99b1813af9a8/,disk-vdcs-2_c4cdce74-8235-40a8-8991-9acfc85186a0.vmdk,257949696,03/10/2016 01:01:08
MGMTGUEST2,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/8638006b-dbc1-40b7-9972-99b1813af9a8/,disk-vdcs-1_c4cdce74-8235-40a8-8991-9acfc85186a0.vmdk,16539189248,03/10/2016 01:18:39
MGMTGUEST2,[MGMTGUEST2] contentlib-5ba5a974-9b0a-47c6-a7b6-34833ec280df/2654a648-4198-4476-bdaf-70667224e3ec/,disk-vdcs-1_7e3f40fd-2962-459b-85d8-74bbf6499c8d.vmdk,16605249536,09/25/2015 13:06:30
MGMTGUEST2,[MGMTGUEST2] vThunder 4.0 GA/,vThunder 4.0 GA.vmdk,12884901888,02/19/2016 16:37:24
QTWAPP01_LOCAL01,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/b0595e3a-72b2-4663-99a2-ba247d4dbfb3/,disk-vdcs-2_e5d1ebe7-9e46-4251-ba67-29d9873f996b.vmdk,257949696,01/19/2016 01:01:14
QTWAPP01_LOCAL01,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/b0595e3a-72b2-4663-99a2-ba247d4dbfb3/,disk-vdcs-1_e5d1ebe7-9e46-4251-ba67-29d9873f996b.vmdk,16396582912,01/19/2016 01:15:54
QTWAPP01_LOCAL01,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/b6aed065-ee0f-4f69-917e-96974e68d5b0/,disk-vdcs-1_bec9fd7f-d826-4a80-a89c-0de4d3c4e798.vmdk,1949302784,01/21/2016 01:02:37
QTWAPP01_LOCAL01,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/ab448cae-9749-442c-9531-6493bd31cbe0/,disk-vdcs-1_c27b7acd-c420-430c-8812-d3c707ec1101.vmdk,21287141376,01/19/2016 01:21:44
QTWAPP01_LOCAL01,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/ab448cae-9749-442c-9531-6493bd31cbe0/,disk-vdcs-2_c27b7acd-c420-430c-8812-d3c707ec1101.vmdk,235929600,01/19/2016 01:01:09
QTWAPP01_LOCAL01,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/7c9e6171-03cf-41db-b090-2938f4a152fc/,disk-vdcs-1_ada4e7a2-fb54-42b0-beae-29abc7d272e2.vmdk,13586399232,10/24/2015 00:31:56
QTWAPP01_LOCAL01,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/47c88e47-2b95-4785-9d80-332452bc77e7/,disk-vdcs-1_d3ce5c48-3124-47c2-9786-f6bceef662f7.vmdk,21555576832,03/10/2016 01:24:21
QTWAPP01_LOCAL01,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/47c88e47-2b95-4785-9d80-332452bc77e7/,disk-vdcs-2_d3ce5c48-3124-47c2-9786-f6bceef662f7.vmdk,235929600,03/10/2016 01:01:11
QTWAPP01_LOCAL01,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/6f8be4ee-9b52-4954-9c3d-aeb3f9ec5212/,disk-vdcs-1_1b4f2020-df97-4b90-836d-5b4e35bdfc54.vmdk,1949302784,12/18/2015 01:02:57
QTWAPP01_LOCAL01,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/8365412b-8f64-4f71-b639-d2c340b840ff/,disk-vdcs-1_e839901b-6f21-49b2-8ecb-a80f5ababffd.vmdk,14228127744,03/16/2016 00:16:25
QTWAPP01_LOCAL01,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/8638006b-dbc1-40b7-9972-99b1813af9a8/,disk-vdcs-2_c4cdce74-8235-40a8-8991-9acfc85186a0.vmdk,257949696,03/10/2016 01:01:08
QTWAPP01_LOCAL01,[MGMTGUEST2] contentlib-cc6a45e5-0d40-4046-a308-a0cfe763baed/8638006b-dbc1-40b7-9972-99b1813af9a8/,disk-vdcs-1_c4cdce74-8235-40a8-8991-9acfc85186a0.vmdk,16539189248,03/10/2016 01:18:39
QTWAPP01_LOCAL01,[MGMTGUEST2] contentlib-5ba5a974-9b0a-47c6-a7b6-34833ec280df/2654a648-4198-4476-bdaf-70667224e3ec/,disk-vdcs-1_7e3f40fd-2962-459b-85d8-74bbf6499c8d.vmdk,16605249536,09/25/2015 13:06:30
QTWAPP01_LOCAL01,[MGMTGUEST2] vThunder 4.0 GA/,vThunder 4.0 GA.vmdk,12884901888,02/19/2016 16:37:24
QTWAPP01S1_VOL1,[QTWAPP01S1_VOL1] gn-qtwdev2k12-2/,gn-qtwdev2k12-2_1.vmdk,64424509440,12/17/2015 16:07:05
QTWAPP01S1_VOL1,[QTWAPP01S1_VOL1] gn-qtwdev2k12-2/,gn-qtwdev2k12-2.vmdk,64424509440,12/17/2015 16:23:11
QTWAPP01S1_VOL1,[QTWAPP01S1_VOL1] gn-qtwdev2k8/,gn-qtwdev2k8.vmdk,75161927680,01/06/2016 14:01:29
QTWAPP01S1_VOL1,[QTWAPP01S1_VOL1] gn-qtwdev2k8/,gn-qtwdev2k8_1.vmdk,75161927680,01/06/2016 14:01:46
QTWAPP01S1_VOL2,[QTWAPP01S1_VOL2] gn-noroletst2/,gn-noroletst2_1.vmdk,64424509440,01/15/2016 16:30:44
QTWAPP01S1_VOL2,[QTWAPP01S1_VOL2] gn-noroletst2/,gn-noroletst2.vmdk,64424509440,01/15/2016 16:46:09
QTWAPP01S1_VOL3,[QTWAPP01S1_VOL3] gn-qtwcodetest/,gn-qtwcodetest.vmdk,64424509440,01/15/2016 15:51:49
QTWAPP01S1_VOL3,[QTWAPP01S1_VOL3] gn-qtwcodetest/,gn-qtwcodetest_1.vmdk,64424509440,01/15/2016 13:42:32
QTWAPP01S2_VOL2,[QTWAPP01S2_VOL2] gn-qtx2k12-7/,gn-qtx2k12-7.vmdk,64424509440,01/05/2016 13:54:45
QTWAPP01S2_VOL2,[QTWAPP01S2_VOL2] gn-qtx2k12-7/,gn-qtx2k12-7_1.vmdk,64424509440,01/05/2016 13:39:39
QTWAPP01S2_VOL2,[QTWAPP01S2_VOL2] gn-qtw2k12-3/,gn-qtw2k12-3.vmdk,64424509440,12/17/2015 16:02:10
QTWAPP01S2_VOL2,[QTWAPP01S2_VOL2] gn-qtw2k12-3/,gn-qtw2k12-3_1.vmdk,64424509440,12/17/2015 16:02:45
QTWAPP01S2_VOL3,[QTWAPP01S2_VOL3] gn-qtwtst2k12-1/,gn-qtwtst2k12-1.vmdk,64424509440,01/04/2016 18:23:37
QTWAPP01S2_VOL3,[QTWAPP01S2_VOL3] gn-qtwtst2k12-1/,gn-qtwtst2k12-1_1.vmdk,64424509440,01/04/2016 18:03:41
QTWAPP01S2_VOL4,[QTWAPP01S2_VOL4] gn-qtwtst1/,gn-qtwtst1.vmdk,64424509440,12/18/2015 12:02:37
QTWAPP01S2_VOL4,[QTWAPP01S2_VOL4] gn-qtwtst1/,gn-qtwtst1_1.vmdk,64424509440,12/18/2015 12:03:12
QTWAPP02S1_VOL1,[QTWAPP02S1_VOL1] REBELDOC7/,REBELDOC7_1.vmdk,72746008576,09/17/2015 19:01:46
QTWAPP02S1_VOL1,[QTWAPP02S1_VOL1] REBELJDIO13/,REBELJDIO13_1.vmdk,72746008576,09/17/2015 18:15:16
QTWAPP02S1_VOL1,[QTWAPP02S1_VOL1] REBELJDIO3/,REBELJDIO3_1.vmdk,72746008576,09/18/2015 14:33:09
QTWAPP02S1_VOL2,[QTWAPP02S1_VOL2] REBELJDIO4/,REBELJDIO4_1.vmdk,72746008576,09/18/2015 15:39:07
QTWAPP02S1_VOL2,[QTWAPP02S1_VOL2] REBELJDIO14/,REBELJDIO14_1.vmdk,72746008576,09/17/2015 20:59:32
QTWAPP02S1_VOL3,[QTWAPP02S1_VOL3] REBELJDIO5/,REBELJDIO5_1.vmdk,72746008576,09/18/2015 15:28:52
QTWAPP02S1_VOL3,[QTWAPP02S1_VOL3] REBELJDIO15/,REBELJDIO15_1.vmdk,72746008576,09/18/2015 02:56:07
QTWAPP02S1_VOL4,[QTWAPP02S1_VOL4] REBELJDIO6/,REBELJDIO6_1.vmdk,72746008576,09/18/2015 15:47:10
QTWAPP02S2_VOL1,[QTWAPP02S2_VOL1] REBELJDIO7/,REBELJDIO7_1.vmdk,72746008576,09/18/2015 16:50:35
QTWAPP02S2_VOL2,[QTWAPP02S2_VOL2] REBELJDIO10/,REBELJDIO10_1.vmdk,72746008576,09/17/2015 18:35:58
QTWAPP02S2_VOL3,[QTWAPP02S2_VOL3] REBELJDIO9/,REBELJDIO9_1.vmdk,72746008576,09/18/2015 16:40:04
QTWSOLR01S1_VOL4,[QTWSOLR01S1_VOL4] qtwhvvm1/,qtwhvvm1_1.vmdk,502,05/20/2014 14:06:45
QTWSOLR01S2_VOL1,[QTWSOLR01S1_VOL4] qtwhvvm1/,qtwhvvm1_1.vmdk,502,05/20/2014 14:06:45
QTWSOLR02S2_VOL3,[QTWSOLR02S2_VOL3] contentlib-d6b0fc6e-a9af-4697-9a4f-5eac982e5559/a00c9f91-ce18-4396-90ae-9bfdab385db9/,disk-vdcs-1_cbb52e2a-a19c-4fe4-9d53-650e51e3b23f.vmdk,1949302784,01/20/2016 20:42:23
QTWSOLR02S2_VOL3,[QTWSOLR02S2_VOL3] contentlib-d6b0fc6e-a9af-4697-9a4f-5eac982e5559/129a160a-98e9-4bc0-ae59-031fcbc9749a/,disk-vdcs-1_f4a68b72-c902-47a7-8157-d70c6427894e.vmdk,14228127744,03/16/2016 00:16:32
QTWSOLR02S2_VOL3,[QTWSOLR02S2_VOL3] contentlib-d6b0fc6e-a9af-4697-9a4f-5eac982e5559/1060676a-1086-4d73-bfbb-4cae3ae2c632/,disk-vdcs-1_8c372f1d-2941-48d4-b206-d094d2cf562c.vmdk,13586399232,10/24/2015 00:31:51
QTWSOLR02S2_VOL3,[QTWSOLR02S2_VOL3] contentlib-d6b0fc6e-a9af-4697-9a4f-5eac982e5559/b0ff9f02-80e7-42e3-8b14-e1b8b2e01a39/,disk-vdcs-2_65af91e8-a6aa-430b-9ebf-f1d0b11b0354.vmdk,257949696,01/18/2016 19:30:51
QTWSOLR02S2_VOL3,[QTWSOLR02S2_VOL3] contentlib-d6b0fc6e-a9af-4697-9a4f-5eac982e5559/b0ff9f02-80e7-42e3-8b14-e1b8b2e01a39/,disk-vdcs-1_65af91e8-a6aa-430b-9ebf-f1d0b11b0354.vmdk,16396582912,01/18/2016 19:46:18
QTWSOLR02S2_VOL3,[QTWSOLR02S2_VOL3] contentlib-d6b0fc6e-a9af-4697-9a4f-5eac982e5559/1fc91909-d3e3-4a11-a631-acc3be162733/,disk-vdcs-2_b58bd5df-b1e4-4055-9edf-db7ed1a79b52.vmdk,235929600,03/09/2016 13:40:38
QTWSOLR02S2_VOL3,[QTWSOLR02S2_VOL3] contentlib-d6b0fc6e-a9af-4697-9a4f-5eac982e5559/1fc91909-d3e3-4a11-a631-acc3be162733/,disk-vdcs-1_b58bd5df-b1e4-4055-9edf-db7ed1a79b52.vmdk,21555576832,03/09/2016 14:05:45
QTWSOLR02S2_VOL3,[QTWSOLR02S2_VOL3] contentlib-d6b0fc6e-a9af-4697-9a4f-5eac982e5559/de8aad89-dce6-431d-9636-e54780e36935/,disk-vdcs-2_25af866f-be4b-48fe-b91c-96ce1c5e9753.vmdk,257949696,03/09/2016 13:40:34
QTWSOLR02S2_VOL3,[QTWSOLR02S2_VOL3] contentlib-d6b0fc6e-a9af-4697-9a4f-5eac982e5559/de8aad89-dce6-431d-9636-e54780e36935/,disk-vdcs-1_25af866f-be4b-48fe-b91c-96ce1c5e9753.vmdk,16539189248,03/09/2016 13:59:49
QTWSOLR02S2_VOL3,[QTWSOLR02S2_VOL3] contentlib-d6b0fc6e-a9af-4697-9a4f-5eac982e5559/b67df76e-9c4d-45c5-b317-8bd7f41dfa52/,disk-vdcs-2_10a0fe6e-6d54-4323-adc2-d5f937e5877b.vmdk,235929600,01/18/2016 19:30:55
QTWSOLR02S2_VOL3,[QTWSOLR02S2_VOL3] contentlib-d6b0fc6e-a9af-4697-9a4f-5eac982e5559/b67df76e-9c4d-45c5-b317-8bd7f41dfa52/,disk-vdcs-1_10a0fe6e-6d54-4323-adc2-d5f937e5877b.vmdk,21287141376,01/18/2016 19:51:43
QTWSOLR02S2_VOL3,[QTWSOLR02S2_VOL3] contentlib-d6b0fc6e-a9af-4697-9a4f-5eac982e5559/ad75b4b5-471c-49cd-a964-02eb23bef922/,disk-vdcs-1_a709c38c-c8c1-4cbf-92c8-0d5c36c16341.vmdk,1949302784,12/17/2015 17:22:28
QTXAPP01S1_VOL3,[QTXAPP01S1_VOL3] MAILSM300/,MAILSM300_1.vmdk,64424509440,11/04/2015 05:38:36
QTXAPP01S1_VOL3,[QTXAPP01S1_VOL3] MAILSM300/,MAILSM300_2.vmdk,64424509440,11/04/2015 06:09:59
QTXAPP01S1_VOL4,[QTXAPP01S1_VOL4] IACBATCH02/,IACBATCH02.vmdk,64424509440,10/13/2015 20:48:25
QTXAPP01S1_VOL4,[QTXAPP01S1_VOL4] IACBATCH02/,IACBATCH02_1.vmdk,64424509440,12/28/2015 16:56:25
QTXAPP01S2_VOL1,[QTXAPP01S2_VOL1] greg-qtx2k8tst1/,greg-qtx2k8tst1.vmdk,75161927680,10/30/2015 13:26:29
QTXAPP01S2_VOL1,[QTXAPP01S2_VOL1] greg-qtx2k8tst1/,greg-qtx2k8tst1_1.vmdk,75161927680,10/30/2015 13:26:39
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] QTMMAP6/,QTMMAP6_2.vmdk,75161927680,12/06/2015 03:56:39
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] greg-qtxtest/,greg-qtxtest_1.vmdk,64424509440,10/23/2015 15:22:59
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] greg-qtxtest/,greg-qtxtest.vmdk,64424509440,10/23/2015 15:32:38
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/d0b92abc-e6d1-481b-ba02-980c0790a970/,disk-vdcs-1_c705ec5c-22b8-4b19-bd39-4dac3c9939d4.vmdk,21555576832,03/09/2016 14:04:05
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/d0b92abc-e6d1-481b-ba02-980c0790a970/,disk-vdcs-2_c705ec5c-22b8-4b19-bd39-4dac3c9939d4.vmdk,235929600,03/09/2016 13:39:00
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/1c812340-a5c6-4140-9253-bca6bc63ca75/,disk-vdcs-1_1ea082fc-1ddb-4649-bb3f-5f2f374c7827.vmdk,14228127744,03/16/2016 00:16:25
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-6d723d3d-ddeb-4069-9884-ebf28c053cc1/1a40cf9d-d701-403e-98d1-63640f7b9ab8/,disk-vdcs-1_551ae919-2486-478c-a141-1cf45ec6522b-flat.vmdk,64424509440,09/25/2015 13:24:32
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-6d723d3d-ddeb-4069-9884-ebf28c053cc1/1a40cf9d-d701-403e-98d1-63640f7b9ab8/,disk-vdcs-1_1bc625df-102c-4f98-95e6-e1808d302fcc.vmdk,16490954752,09/25/2015 13:24:36
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/f37fe739-83d4-491c-b3ea-fc1ff22f4714/,disk-vdcs-1_301df5b1-7231-4531-83e3-1f1a213c81b3.vmdk,1949302784,01/20/2016 20:50:57
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/8e0cfb33-4cfb-4cb4-8b14-a3b7196d69d6/,disk-vdcs-1_e4973708-794c-4f47-b115-bb961a1431a0.vmdk,16539189248,03/09/2016 13:57:59
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/8e0cfb33-4cfb-4cb4-8b14-a3b7196d69d6/,disk-vdcs-2_e4973708-794c-4f47-b115-bb961a1431a0.vmdk,257949696,03/09/2016 13:39:04
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/db40722e-42db-435e-a3fd-566df7b3fc0d/,disk-vdcs-2_17b09422-9c30-4e15-8ffb-d1c50dbb32ab.vmdk,235929600,01/18/2016 19:29:44
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/db40722e-42db-435e-a3fd-566df7b3fc0d/,disk-vdcs-1_17b09422-9c30-4e15-8ffb-d1c50dbb32ab.vmdk,21287141376,01/18/2016 19:50:24
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/f0f503d0-8ee4-45d5-af15-30ebc8072c6a/,disk-vdcs-1_d14231f6-f091-453e-8e6e-05aeb21d334e.vmdk,16396582912,01/18/2016 19:45:15
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/f0f503d0-8ee4-45d5-af15-30ebc8072c6a/,disk-vdcs-2_d14231f6-f091-453e-8e6e-05aeb21d334e.vmdk,257949696,01/18/2016 19:29:40
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/473fce34-6e07-47ed-bcfd-2e0d85b81930/,disk-vdcs-1_0b057d55-4e65-49ac-a4ac-003dd476286c.vmdk,1949302784,12/18/2015 01:02:58
QTXAPP01S2_VOL2,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/e7f264c0-fdef-4e70-9854-f4b5fff008ac/,disk-vdcs-1_5e2b827b-2ded-4bbf-b81b-6f1efa1c22fb.vmdk,13586399232,10/24/2015 03:13:55
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] QTMMAP6/,QTMMAP6_2.vmdk,75161927680,12/06/2015 03:56:39
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] greg-qtxtest/,greg-qtxtest_1.vmdk,64424509440,10/23/2015 15:22:59
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] greg-qtxtest/,greg-qtxtest.vmdk,64424509440,10/23/2015 15:32:38
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/d0b92abc-e6d1-481b-ba02-980c0790a970/,disk-vdcs-1_c705ec5c-22b8-4b19-bd39-4dac3c9939d4.vmdk,21555576832,03/09/2016 14:04:05
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/d0b92abc-e6d1-481b-ba02-980c0790a970/,disk-vdcs-2_c705ec5c-22b8-4b19-bd39-4dac3c9939d4.vmdk,235929600,03/09/2016 13:39:00
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/1c812340-a5c6-4140-9253-bca6bc63ca75/,disk-vdcs-1_1ea082fc-1ddb-4649-bb3f-5f2f374c7827.vmdk,14228127744,03/16/2016 00:16:25
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-6d723d3d-ddeb-4069-9884-ebf28c053cc1/1a40cf9d-d701-403e-98d1-63640f7b9ab8/,disk-vdcs-1_551ae919-2486-478c-a141-1cf45ec6522b-flat.vmdk,64424509440,09/25/2015 13:24:32
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-6d723d3d-ddeb-4069-9884-ebf28c053cc1/1a40cf9d-d701-403e-98d1-63640f7b9ab8/,disk-vdcs-1_1bc625df-102c-4f98-95e6-e1808d302fcc.vmdk,16490954752,09/25/2015 13:24:36
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/f37fe739-83d4-491c-b3ea-fc1ff22f4714/,disk-vdcs-1_301df5b1-7231-4531-83e3-1f1a213c81b3.vmdk,1949302784,01/20/2016 20:50:57
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/8e0cfb33-4cfb-4cb4-8b14-a3b7196d69d6/,disk-vdcs-1_e4973708-794c-4f47-b115-bb961a1431a0.vmdk,16539189248,03/09/2016 13:57:59
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/8e0cfb33-4cfb-4cb4-8b14-a3b7196d69d6/,disk-vdcs-2_e4973708-794c-4f47-b115-bb961a1431a0.vmdk,257949696,03/09/2016 13:39:04
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/db40722e-42db-435e-a3fd-566df7b3fc0d/,disk-vdcs-2_17b09422-9c30-4e15-8ffb-d1c50dbb32ab.vmdk,235929600,01/18/2016 19:29:44
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/db40722e-42db-435e-a3fd-566df7b3fc0d/,disk-vdcs-1_17b09422-9c30-4e15-8ffb-d1c50dbb32ab.vmdk,21287141376,01/18/2016 19:50:24
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/f0f503d0-8ee4-45d5-af15-30ebc8072c6a/,disk-vdcs-1_d14231f6-f091-453e-8e6e-05aeb21d334e.vmdk,16396582912,01/18/2016 19:45:15
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/f0f503d0-8ee4-45d5-af15-30ebc8072c6a/,disk-vdcs-2_d14231f6-f091-453e-8e6e-05aeb21d334e.vmdk,257949696,01/18/2016 19:29:40
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/473fce34-6e07-47ed-bcfd-2e0d85b81930/,disk-vdcs-1_0b057d55-4e65-49ac-a4ac-003dd476286c.vmdk,1949302784,12/18/2015 01:02:58
QTXAPP01S2_VOL3,[QTXAPP01S2_VOL2] contentlib-f391c91d-c489-48f5-8726-d428a991c91f/e7f264c0-fdef-4e70-9854-f4b5fff008ac/,disk-vdcs-1_5e2b827b-2ded-4bbf-b81b-6f1efa1c22fb.vmdk,13586399232,10/24/2015 03:13:55
QTXAPP02S1_VOL1,[QTXAPP02S1_VOL1] MAILSM1/,MAILSM1_1.vmdk,64424509440,11/05/2015 04:33:22
QTXAPP02S1_VOL1,[QTXAPP02S1_VOL1] QTMMAP4/,QTMMAP4_1.vmdk,72746008576,12/03/2015 16:15:04
QTXAPP02S1_VOL1,[QTXAPP02S1_VOL1] QTMMAP5/,QTMMAP5_1.vmdk,72746008576,12/03/2015 16:14:17
QTXAPP02S1_VOL1,[QTXAPP02S1_VOL1] CBJEPROC100/,CBJEPROC100_1.vmdk,72746008576,12/10/2015 20:13:55
QTXAPP02S1_VOL1,[QTXAPP02S1_VOL1] CBASYNC205/,CBASYNC205_1.vmdk,72746008576,11/25/2015 05:51:38
QTXAPP02S1_VOL1,[QTXAPP02S1_VOL1] greg-qtx2k8-2/,greg-qtx2k8-2.vmdk,75161927680,12/01/2015 20:34:07
QTXAPP02S1_VOL1,[QTXAPP02S1_VOL1] greg-qtx2k8-2/,greg-qtx2k8-2_1.vmdk,75161927680,12/01/2015 20:34:24
QTXAPP02S1_VOL2,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3.vmdk,64424509440,12/14/2015 20:26:43
QTXAPP02S1_VOL2,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3_1.vmdk,64424509440,12/14/2015 20:02:07
QTXAPP02S1_VOL2,[QTXAPP02S1_VOL2] QTMMAP10/,QTMMAP10_1.vmdk,72746008576,11/09/2015 04:32:49
QTXAPP02S1_VOL2,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2_1.vmdk,64424509440,12/17/2015 13:05:35
QTXAPP02S1_VOL2,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2.vmdk,64424509440,12/17/2015 13:21:06
QTXAPP02S1_VOL2,[QTXAPP02S1_VOL2] CBASYNC206/,CBASYNC206_1.vmdk,72746008576,11/25/2015 06:04:24
QTXAPP02S1_VOL2,[QTXAPP02S1_VOL2] CBJEPROC101/,CBJEPROC101_1.vmdk,72746008576,12/10/2015 20:20:56
QTXAPP02S1_VOL2,[QTXAPP02S1_VOL2] QTMMAP3/,QTMMAP3_1.vmdk,72746008576,12/03/2015 16:14:23
QTXAPP02S1_VOL3,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3.vmdk,64424509440,12/14/2015 20:26:43
QTXAPP02S1_VOL3,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3_1.vmdk,64424509440,12/14/2015 20:02:07
QTXAPP02S1_VOL3,[QTXAPP02S1_VOL2] QTMMAP10/,QTMMAP10_1.vmdk,72746008576,11/09/2015 04:32:49
QTXAPP02S1_VOL3,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2_1.vmdk,64424509440,12/17/2015 13:05:35
QTXAPP02S1_VOL3,[QTXAPP02S1_VOL2] gn-qtxdev2k12-2/,gn-qtxdev2k12-2.vmdk,64424509440,12/17/2015 13:21:06
QTXAPP02S1_VOL3,[QTXAPP02S1_VOL2] CBASYNC206/,CBASYNC206_1.vmdk,72746008576,11/25/2015 06:04:24
QTXAPP02S1_VOL3,[QTXAPP02S1_VOL2] CBJEPROC101/,CBJEPROC101_1.vmdk,72746008576,12/10/2015 20:20:56
QTXAPP02S1_VOL3,[QTXAPP02S1_VOL2] QTMMAP3/,QTMMAP3_1.vmdk,72746008576,12/03/2015 16:14:23
QTXAPP02S1_VOL4,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3.vmdk,64424509440,12/14/2015 20:26:43
QTXAPP02S1_VOL4,[QTXAPP02S1_VOL2] gn-qtx2k12-3/,gn-qtx2k12-3_1.vmdk,64424509440,12/14/2015 20:02:07
